Submission time	User ID	Term	subj_course_id	instructor	Grade distribution	Recommend professor?
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	S123	MATH 20E	Verstraete, Jacques Allan	A+:7, A:11, A-:4, B+:2, B:1, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:1, NP:0, Total Students:26, Class GPA:3.86	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	SP23	CSE 30	Porter, Leonard Emerson	A+:28, A:40, A-:13, B+:10, B:16, B-:6, C+:6, C:8, C-:12, D:5, F:26, P:6, NP:5, W:10, Total Students:191, Class GPA:2.78	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	SP23	ECE 15	Gilja, Vikash	A+:13, A:9, A-:6, B+:7, B:2, B-:2, C+:5, C:4, C-:4, D:5, F:21, P:3, NP:8, W:7, Total Students:96, Class GPA:2.26	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	SP23	ECE 45	Zeger, Kenneth A.	A+:13, A:13, A-:16, B+:17, B:24, B-:5, C+:6, C:7, C-:11, D:24, F:0, P:1, NP:0, W:4, Total Students:141, Class GPA:2.76	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	SP23	MUS 130	Ohnishi, Takae	A+:0, A:39, A-:0, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, S:1, U:0, Total Students:40, Class GPA:4	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	WI23	CSE 12	Cao, Yingjun	A+:60, A:70, A-:28, B+:27, B:8, B-:3, C+:12, C:2, C-:2, D:3, F:5, P:5, NP:0, S:1, U:0, W:2, Total Students:228, Class GPA:3.56	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	WI23	CSE 15L	Politz, Joseph Gibbs	A+:18, A:13, A-:2, B+:2, B:3, B-:3, C+:0, C:0, C-:0, D:0, F:0, P:2, NP:0, Total Students:43, Class GPA:3.78	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	WI23	ECE 35	Gilja, Vikash	A+:9, A:6, A-:4, B+:0, B:2, B-:5, C+:1, C:0, C-:1, D:1, F:4, Total Students:33, Class GPA:3.01	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	WI23	MUS 9	Schick, Steven	A+:1, A:14, A-:1, B+:0, B:1, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:3, NP:0, S:1, U:0, Total Students:21, Class GPA:3.92	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	WI23	MUS 95E	Taylor, Alexander Lawther	A+:43, A:3, A-:0, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:9, NP:0, S:1, U:0, Total Students:56, Class GPA:4	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	WI23	PHYS 4A	Chivukula, Raja S	A+:0, A:3, A-:5, B+:4, B:1, B-:2, C+:4, C:3, C-:2, D:0, F:0, Total Students:24, Class GPA:2.95	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	WI23	PHYS 87	Grinstein, Benjamin	P:15, NP:0, Total Students:15, Class GPA:0	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	FA22	CSE 11	Cao, Yingjun	A+:57, A:38, A-:20, B+:11, B:15, B-:7, C+:5, C:3, C-:3, D:2, F:9, P:4, NP:0, W:8, Total Students:182, Class GPA:3.41	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	FA22	ECE 25	Liu, Zhaowei	A+:1, A:5, A-:1, B+:1, B:1, B-:0, C+:1, C:0, C-:0, D:0, F:3, Total Students:13, Class GPA:2.79	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	FA22	MATH 18	Carfagnini, Marco	A+:9, A:9, A-:8, B+:5, B:1, B-:0, C+:3, C:1, C-:1, D:0, F:0, Total Students:37, Class GPA:3.56	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	FA22	MATH 20D	Lee, Kisun	A+:2, A:7, A-:3, B+:3, B:3, B-:5, C+:2, C:2, C-:4, D:2, F:1, P:1, NP:0, Total Students:35, Class GPA:2.85	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	FA22	MUS 95E	Taylor, Alexander Lawther	A+:41, A:0, A-:0, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:6, NP:0, S:2, U:0, Total Students:49, Class GPA:4	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	FA22	MUS 130	Ohnishi, Takae	A+:0, A:32, A-:0, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:1, NP:0, S:1, U:0, Total Students:34, Class GPA:4	
2024-03-13T00:25:30.678Z	6eedb1fec128c8c8052e94d23e4c8a74	S222	MATH 20C	Mohammadi, Amir	A+:2, A:10, A-:4, B+:1, B:2, B-:2, C+:4, C:1, C-:3, D:0, F:4, W:3, Total Students:36, Class GPA:2.84	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	FA23	BIBC 103	Coleman, Aaron B.	A+:0, A:11, A-:0, B+:0, B:5, B-:1, C+:1, C:4, C-:0, D:0, F:0, W:1, Total Students:23, Class GPA:3.27	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	FA23	CHEM 40A	Bertrand, Guy	A+:1, A:7, A-:4, B+:8, B:5, B-:6, C+:3, C:4, C-:0, D:0, F:0, Total Students:38, Class GPA:3.14	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	FA23	TDMV 2	Jun, Grace Shin Hae	A+:0, A:29, A-:1, B+:0, B:0, B-:0, C+:0, C:1, C-:0, D:0, F:0, P:2, NP:0, Total Students:33, Class GPA:3.93	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	S123	CAT 125R	Vanderschuit, Maya Alysia	A+:0, A:8, A-:7, B+:1, B:1, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:1, NP:0, Total Students:18, Class GPA:3.78	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	SP23	CAT 3	Delaville, Romain	A+:1, A:12, A-:0, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:13, Class GPA:4	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	SP23	CHEM 6C	Bussey, Thomas J	A+:0, A:18, A-:2, B+:6, B:5, B-:1, C+:0, C:0, C-:1, D:2, F:1, W:1, Total Students:37, Class GPA:3.35	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	SP23	CHEM 7L	Schurmeier, Kimberly	A+:1, A:12, A-:2, B+:2, B:1, B-:3, C+:0, C:1, C-:0, D:0, F:0, W:2, Total Students:24, Class GPA:3.6	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	WI23	BIPN 100	Bloodgood, Brenda Laurie	A+:5, A:11, A-:7, B+:1, B:3, B-:0, C+:1, C:4, C-:1, D:0, F:1, Total Students:34, Class GPA:3.36	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	WI23	CAT 2	Marchisotto, Jennifer Anne	A+:3, A:5, A-:5, B+:1, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:1, Total Students:15, Class GPA:3.59	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	WI23	CHEM 6B	Leigh, Brian	A+:0, A:6, A-:6, B+:5, B:5, B-:5, C+:4, C:6, C-:2, D:0, F:0, Total Students:39, Class GPA:2.97	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	FA22	BICD 100	McDonnell, Lisa Marie	A+:12, A:6, A-:0, B+:3, B:2, B-:4, C+:0, C:2, C-:0, D:0, F:0, Total Students:29, Class GPA:3.54	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	FA22	BILD 4	Lo, Stanley M.	A+:12, A:9, A-:3, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:24, Class GPA:3.96	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	FA22	CAT 1	Marchisotto, Jennifer Anne	A+:1, A:10, A-:5, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:1, Total Students:17, Class GPA:3.68	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	FA22	CHEM 6A	Stallings, Dontarie M	A+:2, A:12, A-:7, B+:5, B:5, B-:2, C+:3, C:2, C-:1, D:0, F:1, Total Students:40, Class GPA:3.29	
2024-03-13T19:29:25.247Z	56bceda8e080377ff597ee524b5a83ae	S222	EDS 25	Ramirez, Brianna Rachelle	A+:10, A:10, A-:1, B+:0, B:0, B-:1, C+:0, C:0, C-:0, D:0, F:0, Total Students:22, Class GPA:3.93	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	FA23	COGS 120	E, Jane Little	A+:17, A:15, A-:7, B+:7, B:5, B-:1, C+:1, C:1, C-:0, D:0, F:0, P:0, NP:1, W:1, Total Students:56, Class GPA:3.69	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	FA23	CSE 21	Impagliazzo, Russell	A+:0, A:10, A-:13, B+:27, B:13, B-:10, C+:4, C:11, C-:0, D:0, F:2, P:2, NP:0, W:1, Total Students:93, Class GPA:3.05	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	FA23	DSGN 100	Dow, Steven P	A+:0, A:14, A-:3, B+:2, B:1, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:20, Class GPA:3.84	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	FA23	DSGN 119	Aronoff-Spencer, Eliah Sea	P:75, NP:0, Total Students:75, Class GPA:0	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	SP23	COGS 100	Simpkins, Charles Alexander	A+:70, A:0, A-:0, B+:1, B:2, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:73, Class GPA:3.96	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	SP23	CSE 20	Briones, Jor-el Thomas Caparas	A+:41, A:143, A-:0, B+:21, B:33, B-:0, C+:10, C:12, C-:0, D:0, F:11, P:4, NP:0, W:2, Total Students:277, Class GPA:3.51	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	SP23	MUS 17	Burr, Anthony I	A+:1, A:5, A-:5, B+:2, B:2, B-:1, C+:0, C:1, C-:1, D:0, F:0, P:6, NP:1, Total Students:25, Class GPA:3.42	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	WI23	COGS 14B	Barrera, Steven James	A+:0, A:26, A-:4, B+:7, B:8, B-:5, C+:1, C:6, C-:1, D:2, F:1, P:1, NP:0, Total Students:62, Class GPA:3.24	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	WI23	COGS 101A	Barrera, Steven James	A+:0, A:30, A-:6, B+:3, B:14, B-:2, C+:1, C:5, C-:0, D:0, F:0, W:1, Total Students:62, Class GPA:3.47	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	WI23	CSE 30	Soosai Raj, Adalbert Geral	A+:7, A:18, A-:7, B+:7, B:9, B-:4, C+:3, C:1, C-:1, D:0, F:8, Total Students:65, Class GPA:3.04	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	WI23	HUM 4	Kontje, Todd Curtis	A+:0, A:3, A-:10, B+:4, B:10, B-:2, C+:0, C:0, C-:0, D:0, F:0, W:1, Total Students:30, Class GPA:3.37	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	FA22	COGS 1	Barrera, Steven James	A+:1, A:22, A-:13, B+:7, B:8, B-:1, C+:3, C:1, C-:0, D:0, F:0, P:2, NP:0, W:1, Total Students:59, Class GPA:3.55	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	FA22	COGS 14A	Creel, Sarah	A+:1, A:16, A-:14, B+:6, B:8, B-:6, C+:9, C:1, C-:6, D:1, F:1, Total Students:69, Class GPA:3.1	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	FA22	HUM 3	Lyon, Antony J.	A+:0, A:7, A-:7, B+:2, B:9, B-:2, C+:1, C:1, C-:0, D:0, F:1, Total Students:30, Class GPA:3.24	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	FA22	LISP 1D	Munoz Sanchez, Alicia	A+:0, A:1, A-:4, B+:0, B:1, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:9, NP:0, Total Students:15, Class GPA:3.63	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	FA22	LISP 1DX	Munoz Sanchez, Alicia	A+:3, A:2, A-:6, B+:1, B:3, B-:0, C+:1, C:0, C-:0, D:0, F:0, P:12, NP:0, Total Students:28, Class GPA:3.55	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	SP22	COGS 17	Johnson, Christine M.	A+:2, A:26, A-:12, B+:2, B:10, B-:2, C+:0, C:1, C-:1, D:2, F:0, P:1, NP:0, W:1, Total Students:60, Class GPA:3.52	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	SP22	CSE 12	Cao, Yingjun	A+:4, A:29, A-:11, B+:13, B:4, B-:8, C+:4, C:3, C-:3, D:4, F:5, P:1, NP:0, W:3, Total Students:92, Class GPA:3.11	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	SP22	CSE 15L	Gungor, Onat	A+:10, A:9, A-:6, B+:1, B:2, B-:0, C+:1, C:1, C-:0, D:0, F:2, Total Students:32, Class GPA:3.49	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	SP22	DSGN 1	Klemmer, Scott R	A+:34, A:0, A-:0, B+:0, B:3, B-:0, C+:0, C:1, C-:0, D:1, F:1, P:1, NP:1, Total Students:42, Class GPA:3.7	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	SP22	HUM 2	Markman, Kristina	A+:0, A:0, A-:1, B+:4, B:8, B-:0, C+:0, C:1, C-:1, D:0, F:1, Total Students:16, Class GPA:2.79	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	WI22	CHEM 12	Huang, Xuemei	A+:1, A:9, A-:6, B+:6, B:3, B-:5, C+:1, C:2, C-:1, D:0, F:1, P:2, NP:1, Total Students:38, Class GPA:3.21	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	WI22	CSE 8B	Miranda, Gregory Joseph	A+:85, A:102, A-:27, B+:11, B:19, B-:13, C+:9, C:7, C-:0, D:9, F:21, P:0, NP:1, W:10, Total Students:314, Class GPA:3.37	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	WI22	HUM 1	Markman, Kristina	A+:0, A:5, A-:5, B+:1, B:1, B-:2, C+:0, C:0, C-:1, D:0, F:0, W:1, Total Students:16, Class GPA:3.46	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	FA21	BILD 32	Burg, Michael	A+:1, A:9, A-:0, B+:1, B:5, B-:0, C+:0, C:1, C-:0, D:2, F:1, P:4, NP:4, W:2, Total Students:30, Class GPA:3.12	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	FA21	CSE 8A	Cao, Yingjun	A+:16, A:7, A-:5, B+:5, B:1, B-:1, C+:1, C:0, C-:1, D:2, F:3, P:3, NP:1, W:1, Total Students:47, Class GPA:3.3	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	FA21	MATH 18	Zelmanov, Efim I	A+:5, A:7, A-:10, B+:1, B:1, B-:0, C+:1, C:1, C-:0, D:0, F:0, Total Students:26, Class GPA:3.68	
2024-03-13T22:15:23.914Z	6fea38a15ad56c20b14d2e4c5ceb5a52	FA21	PHYS 5	Konopacky, Quinn Morgan	A+:8, A:30, A-:14, B+:18, B:23, B-:16, C+:9, C:10, C-:7, D:7, F:5, P:25, NP:6, W:2, Total Students:180, Class GPA:2.96	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	FA23	CHEM 6C	Lam, Tin Yiu	A+:2, A:3, A-:1, B+:2, B:5, B-:4, C+:1, C:6, C-:3, D:5, F:2, Total Students:34, Class GPA:2.37	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	FA23	MATH 18	Anzaldo, Leesa B	A+:8, A:7, A-:8, B+:5, B:9, B-:4, C+:7, C:6, C-:3, D:2, F:5, W:1, Total Students:65, Class GPA:2.8	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	FA23	MATH 20D	Sheng, Hongyi	A+:2, A:7, A-:7, B+:4, B:2, B-:7, C+:1, C:1, C-:4, D:1, F:2, P:2, NP:0, Total Students:40, Class GPA:2.95	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	FA23	PHIL 28	Lamey, Andy M.	A+:0, A:0, A-:2, B+:4, B:3, B-:6, C+:3, C:1, C-:1, D:2, F:2, Total Students:24, Class GPA:2.43, A+:0, A:0, A-:2, B+:4, B:3, B-:6, C+:3, C:1, C-:1, D:2, F:2, Total Students:24, Class GPA:2.43	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	S223	HILD 2C	Hartung, Felicitas	A+:11, A:5, A-:1, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:3, NP:0, Total Students:20, Class GPA:3.98	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	S223	HILD 7B	Kwak, Nancy	A+:0, A:10, A-:3, B+:1, B:1, B-:1, C+:1, C:1, C-:0, D:1, F:1, P:8, NP:0, W:1, Total Students:29, Class GPA:3.27	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	S123	MATH 20C	Petrovic, Drazen	A+:0, A:1, A-:3, B+:1, B:2, B-:1, C+:1, C:1, C-:0, D:0, F:0, P:1, NP:0, Total Students:11, Class GPA:3.14	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	S123	PHYS 2B	Scott, Zubenelgenubi Chippendale	A+:2, A:6, A-:2, B+:3, B:11, B-:7, C+:7, C:11, C-:3, D:0, F:3, W:1, Total Students:56, Class GPA:2.63	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	SP23	CHEM 6B	Hopkins, Patrycja Anna	A+:1, A:1, A-:6, B+:5, B:8, B-:8, C+:5, C:1, C-:3, D:1, F:0, W:1, Total Students:40, Class GPA:2.87	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	SP23	MATH 20C	Tran, Khoa Dang	A+:8, A:8, A-:4, B+:1, B:1, B-:0, C+:1, C:4, C-:2, D:3, F:3, Total Students:35, Class GPA:2.91	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	SP23	PHIL 27	Brandt, Reuven A	A+:1, A:11, A-:5, B+:10, B:5, B-:1, C+:1, C:0, C-:0, D:0, F:0, Total Students:34, Class GPA:3.52	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	SP23	PHYS 2B	Shotwell, Brian	A+:1, A:6, A-:0, B+:2, B:9, B-:1, C+:0, C:5, C-:0, D:1, F:1, Total Students:26, Class GPA:2.9	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	WI23	CHEM 6A	Hopkins, Patrycja Anna	A+:0, A:3, A-:5, B+:2, B:4, B-:13, C+:7, C:5, C-:2, D:2, F:0, W:1, Total Students:44, Class GPA:2.69	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	WI23	MAE 8	Arefiev, Alexey	A+:34, A:11, A-:12, B+:3, B:8, B-:2, C+:3, C:1, C-:2, D:1, F:12, P:1, NP:0, W:4, Total Students:94, Class GPA:3.11	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	WI23	MATH 20C	Nag, Panchali	A+:1, A:9, A-:6, B+:3, B:4, B-:5, C+:4, C:2, C-:1, D:0, F:1, Total Students:36, Class GPA:3.13	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	WI23	PHYS 2B	Keres, Dusan	A+:1, A:6, A-:3, B+:5, B:1, B-:2, C+:1, C:3, C-:2, D:5, F:2, Total Students:31, Class GPA:2.6	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	WI23	WCWP 10B	Welji, Haleema Nazir	A+:0, A:12, A-:0, B+:0, B:2, B-:0, C+:0, C:0, C-:0, D:1, F:0, Total Students:15, Class GPA:3.67	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	FA22	BILD 1	Meaders, Clara Leigh	A+:14, A:7, A-:4, B+:2, B:1, B-:0, C+:0, C:0, C-:1, D:0, F:0, P:2, NP:0, Total Students:31, Class GPA:3.8	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	FA22	MATH 20B	Quarfoot, David James	A+:3, A:6, A-:4, B+:0, B:3, B-:4, C+:0, C:1, C-:0, D:0, F:0, Total Students:21, Class GPA:3.46	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	FA22	PHYS 2A	Meyertholen, Andrew D.	A+:5, A:3, A-:3, B+:2, B:7, B-:1, C+:6, C:2, C-:0, D:1, F:2, P:1, NP:0, W:1, Total Students:34, Class GPA:2.88	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	FA22	WCWP 10A	Savage, Sarah S	A+:2, A:18, A-:0, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:0, Total Students:20, Class GPA:4	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	S222	AWP 10	Setoda, Kayleigh Kumiko	A+:0, A:7, A-:4, B+:0, B:0, B-:3, C+:0, C:1, C-:0, D:0, F:0, Total Students:15, Class GPA:3.53	
2024-03-14T02:06:37.535Z	d946cf4dc393a0b221ef5b10785bdebb	S222	MATH 20A	Petrovic, Drazen	A+:2, A:12, A-:3, B+:2, B:2, B-:1, C+:0, C:1, C-:0, D:0, F:0, Total Students:23, Class GPA:3.67	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	FA23	COGS 14B	Barrera, Steven James	A+:3, A:31, A-:10, B+:6, B:10, B-:4, C+:4, C:11, C-:1, D:0, F:1, Total Students:81, Class GPA:3.29	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	FA23	COGS 101A	Barrera, Steven James	A+:5, A:38, A-:11, B+:5, B:14, B-:2, C+:2, C:3, C-:0, D:0, F:0, P:1, NP:0, Total Students:81, Class GPA:3.59	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	FA23	CSE 11	Soosai Raj, Adalbert Geral	A+:13, A:16, A-:6, B+:4, B:4, B-:2, C+:1, C:1, C-:0, D:1, F:0, P:1, NP:0, Total Students:49, Class GPA:3.63	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	FA23	MGT 45	Pecore, Joseph P.	A+:8, A:42, A-:11, B+:10, B:17, B-:15, C+:7, C:7, C-:10, D:5, F:4, P:3, NP:0, Total Students:139, Class GPA:3.07	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	SP23	CAT 3	Bigham, David Joseph	A+:2, A:2, A-:4, B+:4, B:2, B-:1, C+:0, C:0, C-:0, D:0, F:0, Total Students:15, Class GPA:3.51	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	SP23	COGS 1	Barrera, Steven James	A+:0, A:26, A-:8, B+:5, B:16, B-:1, C+:2, C:2, C-:1, D:1, F:0, P:3, NP:0, Total Students:65, Class GPA:3.42	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	SP23	COGS 14A	Trott, Sean Thomas	A+:6, A:49, A-:3, B+:10, B:7, B-:2, C+:0, C:2, C-:0, D:0, F:1, Total Students:80, Class GPA:3.68	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	SP23	COMM 10	Fattal, Alexander Leor	A+:4, A:5, A-:6, B+:1, B:1, B-:0, C+:0, C:0, C-:0, D:0, F:0, P:6, NP:0, Total Students:23, Class GPA:3.79	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	WI23	CAT 2	Nguyen, Hoang Tan	A+:4, A:6, A-:3, B+:0, B:1, B-:0, C+:1, C:0, C-:0, D:0, F:0, Total Students:15, Class GPA:3.76	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	WI23	COGS 17	Johnson, Christine M.	A+:1, A:26, A-:15, B+:5, B:9, B-:2, C+:1, C:0, C-:1, D:0, F:0, P:1, NP:0, Total Students:61, Class GPA:3.61	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	WI23	DSGN 1	Klemmer, Scott R	A+:4, A:6, A-:7, B+:6, B:3, B-:3, C+:0, C:0, C-:0, D:0, F:0, P:8, NP:0, Total Students:37, Class GPA:3.55	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	WI23	MATH 18	Carfagnini, Marco	A+:2, A:5, A-:5, B+:4, B:2, B-:0, C+:2, C:2, C-:2, D:0, F:1, W:1, Total Students:26, Class GPA:3.11	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	FA22	CAT 1	Marchisotto, Jennifer Anne	A+:1, A:10, A-:5, B+:0, B:0, B-:0, C+:0, C:0, C-:0, D:0, F:1, Total Students:17, Class GPA:3.68	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	FA22	COGS 15	Bergen, Benjamin	A+:0, A:16, A-:11, B+:10, B:10, B-:2, C+:1, C:1, C-:2, D:0, F:2, P:2, NP:3, Total Students:60, Class GPA:3.29	
2024-03-15T05:18:04.732Z	1647c882410fd861f83adc30f661c4d6	FA22	MATH 20C	Zhang, Ming	A+:8, A:10, A-:4, B+:5, B:3, B-:3, C+:1, C:0, C-:1, D:0, F:4, W:1, Total Students:40, Class GPA:3.19	
2024-03-15T05:19:33.088Z	1647c882410fd861f83adc30f661c4d6	FA23	COGS 14B	Barrera, Steven James	A+:3, A:31, A-:10, B+:6, B:10, B-:4, C+:4, C:11, C-:1, D:0, F:1, Total Students:81, Class GPA:3.29	
2024-03-15T05:19:33.088Z	1647c882410fd861f83adc30f661c4d6	FA23	COGS 101A	Barrera, Steven James	A+:5, A:38, A-:11, B+:5, B:14, B-:2, C+:2, C:3, C-:0, D:0, F:0, P:1, NP:0, Total Students:81, Class GPA:3.59	
